symbol,timestamp,timezone,open,high,low,close,volume,source_path
SPY,2025-04-11 14:05:00,US/Eastern,534.8,534.91,532.87,533.38,774895,data/SPY/2025-04-14.json
SPY,2025-04-11 14:10:00,US/Eastern,533.35,534.25,532.7263,533.6,865164,data/SPY/2025-04-14.json
SPY,2025-04-11 14:15:00,US/Eastern,533.59,534.1,531.98,532.39,1273817,data/SPY/2025-04-14.json
SPY,2025-04-11 14:20:00,US/Eastern,532.405,533.23,531.57,532.9,910643,data/SPY/2025-04-14.json
SPY,2025-04-11 14:25:00,US/Eastern,532.9031,533.26,531.85,533.17,471747,data/SPY/2025-04-14.json
SPY,2025-04-11 14:30:00,US/Eastern,533.16,533.54,532.65,533,540214,data/SPY/2025-04-14.json
SPY,2025-04-11 14:35:00,US/Eastern,532.93,534.03,532.37,533.2994,897955,data/SPY/2025-04-14.json
SPY,2025-04-11 14:40:00,US/Eastern,533.25,534.21,533.18,533.67,470785,data/SPY/2025-04-14.json
SPY,2025-04-11 14:45:00,US/Eastern,533.68,534.52,533.52,534.17,471163,data/SPY/2025-04-14.json
SPY,2025-04-11 14:50:00,US/Eastern,534.2,534.3075,531.97,533.63,697085,data/SPY/2025-04-14.json
SPY,2025-04-11 14:55:00,US/Eastern,533.7,534.35,532.05,532.16,431495,data/SPY/2025-04-14.json
SPY,2025-04-11 15:00:00,US/Eastern,532.23,534.28,532.11,533.7927,655991,data/SPY/2025-04-14.json
SPY,2025-04-11 15:05:00,US/Eastern,533.77,534.77,533.07,534.69,813586,data/SPY/2025-04-14.json
SPY,2025-04-11 15:10:00,US/Eastern,534.675,535.31,534.18,535.06,983370,data/SPY/2025-04-14.json
SPY,2025-04-11 15:15:00,US/Eastern,535.06,535.24,533.645,534.96,854559,data/SPY/2025-04-14.json
SPY,2025-04-11 15:20:00,US/Eastern,534.99,535.64,534.415,535.21,800202,data/SPY/2025-04-14.json
SPY,2025-04-11 15:25:00,US/Eastern,535.1929,535.68,534.3938,534.74,803202,data/SPY/2025-04-14.json
SPY,2025-04-11 15:30:00,US/Eastern,534.67,535.16,533.93,534.9899,927674,data/SPY/2025-04-14.json
SPY,2025-04-11 15:35:00,US/Eastern,534.99,534.99,533.48,534.62,1180305,data/SPY/2025-04-14.json
SPY,2025-04-11 15:40:00,US/Eastern,534.55,535.16,534.2501,534.91,1227084,data/SPY/2025-04-14.json
SPY,2025-04-11 15:45:00,US/Eastern,534.9,535.1,534.03,534.62,1301229,data/SPY/2025-04-14.json
SPY,2025-04-11 15:50:00,US/Eastern,534.59,535.45,533.96,534.83,3265758,data/SPY/2025-04-14.json
SPY,2025-04-11 15:55:00,US/Eastern,534.81,535.28,533.75,533.98,6509575,data/SPY/2025-04-14.json
SPY,2025-04-11 16:00:00,US/Eastern,533.98,534.54,525.0189,534.4,5269843,data/SPY/2025-04-14.json
SPY,2025-04-14 11:45:00,US/Eastern,538.18,538.29,535.67,535.9,945853,data/SPY/2025-04-15.json
SPY,2025-04-14 11:50:00,US/Eastern,535.88,536.3,535.23,536.1951,964686,data/SPY/2025-04-15.json
SPY,2025-04-14 11:55:00,US/Eastern,536.15,537.13,535.73,535.7399,977603,data/SPY/2025-04-15.json
SPY,2025-04-14 12:00:00,US/Eastern,535.725,536.85,535.36,536.53,790481,data/SPY/2025-04-15.json
SPY,2025-04-14 12:05:00,US/Eastern,536.53,536.79,535.46,535.74,780451,data/SPY/2025-04-15.json
SPY,2025-04-14 12:10:00,US/Eastern,535.75,536.09,533.86,535.43,1574154,data/SPY/2025-04-15.json
SPY,2025-04-14 12:15:00,US/Eastern,535.47,537.5333,535.37,536.91,1040055,data/SPY/2025-04-15.json
SPY,2025-04-14 12:20:00,US/Eastern,536.905,537.85,535.98,536.6,1170392,data/SPY/2025-04-15.json
SPY,2025-04-14 12:25:00,US/Eastern,536.64,536.78,535.16,535.85,450034,data/SPY/2025-04-15.json
SPY,2025-04-14 12:30:00,US/Eastern,535.82,537.64,535.44,537.48,571815,data/SPY/2025-04-15.json
SPY,2025-04-14 12:35:00,US/Eastern,537.51,537.86,536.94,537.11,580979,data/SPY/2025-04-15.json
SPY,2025-04-14 12:40:00,US/Eastern,537.055,537.62,536.6,537.58,446277,data/SPY/2025-04-15.json
SPY,2025-04-14 12:45:00,US/Eastern,537.54,537.92,536.9604,537.05,354263,data/SPY/2025-04-15.json
SPY,2025-04-14 12:50:00,US/Eastern,537.03,537.05,535.65,536.9401,673419,data/SPY/2025-04-15.json
SPY,2025-04-14 12:55:00,US/Eastern,536.9423,537.09,535.37,535.52,650793,data/SPY/2025-04-15.json
SPY,2025-04-14 13:00:00,US/Eastern,535.6,539.23,535.29,536.44,1530670,data/SPY/2025-04-15.json
SPY,2025-04-14 13:05:00,US/Eastern,536.5,537,535.71,536.73,426852,data/SPY/2025-04-15.json
SPY,2025-04-14 13:10:00,US/Eastern,536.73,537.19,536.15,536.81,343903,data/SPY/2025-04-15.json
SPY,2025-04-14 13:15:00,US/Eastern,536.81,537.53,536.01,537.4901,385858,data/SPY/2025-04-15.json
SPY,2025-04-14 13:20:00,US/Eastern,537.51,538.55,537.21,538.55,387803,data/SPY/2025-04-15.json
SPY,2025-04-14 13:25:00,US/Eastern,538.5077,538.5077,537.0436,537.3,387545,data/SPY/2025-04-15.json
SPY,2025-04-14 13:30:00,US/Eastern,537.26,537.92,536.49,537.51,450755,data/SPY/2025-04-15.json
SPY,2025-04-14 13:35:00,US/Eastern,537.4352,538.16,537.16,537.69,303052,data/SPY/2025-04-15.json
SPY,2025-04-14 13:40:00,US/Eastern,537.7013,538.18,536.96,537.04,366450,data/SPY/2025-04-15.json
SPY,2025-04-14 13:45:00,US/Eastern,537.13,537.94,536.64,537.6943,361849,data/SPY/2025-04-15.json
SPY,2025-04-14 13:50:00,US/Eastern,537.755,539.45,537.49,538.81,545816,data/SPY/2025-04-15.json
SPY,2025-04-14 13:55:00,US/Eastern,538.83,539.28,538.42,538.97,329879,data/SPY/2025-04-15.json
SPY,2025-04-14 14:00:00,US/Eastern,538.95,539.6897,538.87,539.43,397936,data/SPY/2025-04-15.json
SPY,2025-04-14 14:05:00,US/Eastern,539.51,539.85,538.96,539.64,474937,data/SPY/2025-04-15.json
SPY,2025-04-14 14:10:00,US/Eastern,539.59,539.78,538.81,539.32,336161,data/SPY/2025-04-15.json
SPY,2025-04-14 14:15:00,US/Eastern,539.3,539.77,538.99,539.68,411754,data/SPY/2025-04-15.json
SPY,2025-04-14 14:20:00,US/Eastern,539.71,540.45,539.6,540.39,500634,data/SPY/2025-04-15.json
SPY,2025-04-14 14:25:00,US/Eastern,540.39,540.51,539.91,540.38,308620,data/SPY/2025-04-15.json
SPY,2025-04-14 14:30:00,US/Eastern,540.38,540.79,540.05,540.595,495235,data/SPY/2025-04-15.json
SPY,2025-04-14 14:35:00,US/Eastern,540.6,540.89,540.38,540.62,315390,data/SPY/2025-04-15.json
SPY,2025-04-14 14:40:00,US/Eastern,540.66,541.31,540.62,541.19,390124,data/SPY/2025-04-15.json
SPY,2025-04-14 14:45:00,US/Eastern,541.19,541.3,537.09,540.91,552965,data/SPY/2025-04-15.json
SPY,2025-04-14 14:50:00,US/Eastern,540.94,541.12,540.47,540.78,564858,data/SPY/2025-04-15.json
SPY,2025-04-14 14:55:00,US/Eastern,540.79,541.03,540.47,540.73,556146,data/SPY/2025-04-15.json
SPY,2025-04-14 15:00:00,US/Eastern,540.77,541.43,540.64,541.4,542671,data/SPY/2025-04-15.json
SPY,2025-04-14 15:05:00,US/Eastern,541.4,542.18,541.28,542.09,632022,data/SPY/2025-04-15.json
SPY,2025-04-14 15:10:00,US/Eastern,542.1,542.58,541.74,542.3517,884335,data/SPY/2025-04-15.json
SPY,2025-04-14 15:15:00,US/Eastern,542.36,542.36,541.342,541.5301,874514,data/SPY/2025-04-15.json
SPY,2025-04-14 15:20:00,US/Eastern,541.59,542.08,541.2699,541.85,508212,data/SPY/2025-04-15.json
SPY,2025-04-14 15:25:00,US/Eastern,541.87,541.95,541.0163,541.33,525879,data/SPY/2025-04-15.json
SPY,2025-04-14 15:30:00,US/Eastern,541.32,541.585,540.66,541.48,628151,data/SPY/2025-04-15.json
SPY,2025-04-14 15:35:00,US/Eastern,541.49,541.6636,540.87,541.24,1465590,data/SPY/2025-04-15.json
SPY,2025-04-14 15:40:00,US/Eastern,541.22,542.15,541.15,541.65,1111438,data/SPY/2025-04-15.json
SPY,2025-04-14 15:45:00,US/Eastern,541.66,541.8,540.37,540.88,1394569,data/SPY/2025-04-15.json
SPY,2025-04-14 15:50:00,US/Eastern,540.87,540.87,539.13,539.69,3116187,data/SPY/2025-04-15.json
SPY,2025-04-14 15:55:00,US/Eastern,539.69,539.83,538.36,538.97,2880206,data/SPY/2025-04-15.json
SPY,2025-04-14 16:00:00,US/Eastern,538.98,539.49,534.5096,538.53,3288992,data/SPY/2025-04-15.json
SPY,2025-04-15 11:45:00,US/Eastern,540.32,540.8188,539.62,539.93,418039,data/SPY/2025-04-16.json
SPY,2025-04-15 11:50:00,US/Eastern,540,541.29,539.44,540.83,521783,data/SPY/2025-04-16.json
SPY,2025-04-15 11:55:00,US/Eastern,540.791,541,540.19,540.9717,268219,data/SPY/2025-04-16.json
SPY,2025-04-15 12:00:00,US/Eastern,541,541.62,540.9,541.33,232261,data/SPY/2025-04-16.json
SPY,2025-04-15 12:05:00,US/Eastern,541.33,541.51,540.52,540.77,251532,data/SPY/2025-04-16.json
SPY,2025-04-15 12:10:00,US/Eastern,540.73,541.2,540.51,540.909,198321,data/SPY/2025-04-16.json
SPY,2025-04-15 12:15:00,US/Eastern,540.93,541.31,540.3726,540.72,220464,data/SPY/2025-04-16.json
SPY,2025-04-15 12:20:00,US/Eastern,540.7387,541.37,540.48,541.31,419832,data/SPY/2025-04-16.json
SPY,2025-04-15 12:25:00,US/Eastern,541.31,541.62,540.9003,540.98,270201,data/SPY/2025-04-16.json
SPY,2025-04-15 12:30:00,US/Eastern,541,541.4302,540.72,540.78,191695,data/SPY/2025-04-16.json
SPY,2025-04-15 12:35:00,US/Eastern,540.83,541.06,540.24,540.281,224992,data/SPY/2025-04-16.json
SPY,2025-04-15 12:40:00,US/Eastern,540.26,540.79,539.97,540.7175,472266,data/SPY/2025-04-16.json
SPY,2025-04-15 12:45:00,US/Eastern,540.7,541.1397,540.51,540.642,232951,data/SPY/2025-04-16.json
SPY,2025-04-15 12:50:00,US/Eastern,540.64,540.7304,539.39,539.51,217347,data/SPY/2025-04-16.json
SPY,2025-04-15 12:55:00,US/Eastern,539.48,539.485,538.48,539.04,714673,data/SPY/2025-04-16.json
SPY,2025-04-15 13:00:00,US/Eastern,539.01,539.69,538.46,539.64,512155,data/SPY/2025-04-16.json
SPY,2025-04-15 13:05:00,US/Eastern,539.6388,539.9,539.11,539.15,453400,data/SPY/2025-04-16.json
SPY,2025-04-15 13:10:00,US/Eastern,539.17,539.57,538.9,539.3499,320630,data/SPY/2025-04-16.json
SPY,2025-04-15 13:15:00,US/Eastern,539.34,539.445,538.31,538.65,361972,data/SPY/2025-04-16.json
SPY,2025-04-15 13:20:00,US/Eastern,538.63,538.82,537.5,538.065,534915,data/SPY/2025-04-16.json
SPY,2025-04-15 13:25:00,US/Eastern,538.065,538.26,537.37,537.76,378609,data/SPY/2025-04-16.json
SPY,2025-04-15 13:30:00,US/Eastern,537.77,538.67,537.71,538.0451,359147,data/SPY/2025-04-16.json
SPY,2025-04-15 13:35:00,US/Eastern,538.01,538.8,537.61,538.7,427402,data/SPY/2025-04-16.json
SPY,2025-04-15 13:40:00,US/Eastern,538.74,539.2457,538.66,538.814,429189,data/SPY/2025-04-16.json
SPY,2025-04-15 13:45:00,US/Eastern,538.83,539,538.43,538.9401,206405,data/SPY/2025-04-16.json
SPY,2025-04-15 13:50:00,US/Eastern,538.96,539.05,537.45,537.5,715300,data/SPY/2025-04-16.json
SPY,2025-04-15 13:55:00,US/Eastern,537.49,538.65,537.385,538.2867,504556,data/SPY/2025-04-16.json
SPY,2025-04-15 14:00:00,US/Eastern,538.32,538.775,537.67,538.12,430343,data/SPY/2025-04-16.json
SPY,2025-04-15 14:05:00,US/Eastern,538.1,538.2,537.44,538.08,377094,data/SPY/2025-04-16.json
SPY,2025-04-15 14:10:00,US/Eastern,538.08,538.22,537.05,537.38,410779,data/SPY/2025-04-16.json
SPY,2025-04-15 14:15:00,US/Eastern,537.365,537.5299,536.81,537.066,576955,data/SPY/2025-04-16.json
SPY,2025-04-15 14:20:00,US/Eastern,537.06,537.6,536.81,537.345,371563,data/SPY/2025-04-16.json
SPY,2025-04-15 14:25:00,US/Eastern,537.31,538.06,537.17,537.5,373574,data/SPY/2025-04-16.json
SPY,2025-04-15 14:30:00,US/Eastern,537.44,538.33,537.435,538.27,398543,data/SPY/2025-04-16.json
SPY,2025-04-15 14:35:00,US/Eastern,538.27,538.44,537.62,537.93,491447,data/SPY/2025-04-16.json
SPY,2025-04-15 14:40:00,US/Eastern,537.9497,538.71,537.78,538.66,466625,data/SPY/2025-04-16.json
SPY,2025-04-15 14:45:00,US/Eastern,538.67,539.21,538.26,538.4,479362,data/SPY/2025-04-16.json
SPY,2025-04-15 14:50:00,US/Eastern,538.39,538.58,538,538.49,814513,data/SPY/2025-04-16.json
SPY,2025-04-15 14:55:00,US/Eastern,538.49,538.99,538.43,538.63,411966,data/SPY/2025-04-16.json
SPY,2025-04-15 15:00:00,US/Eastern,538.63,538.7383,538.02,538.46,372625,data/SPY/2025-04-16.json
SPY,2025-04-15 15:05:00,US/Eastern,538.485,538.6699,538.12,538.32,239085,data/SPY/2025-04-16.json
SPY,2025-04-15 15:10:00,US/Eastern,538.32,539.2,538.08,538.97,2719965,data/SPY/2025-04-16.json
SPY,2025-04-15 15:15:00,US/Eastern,538.98,539.29,538.82,539.13,504017,data/SPY/2025-04-16.json
SPY,2025-04-15 15:20:00,US/Eastern,539.12,539.24,538.37,538.54,383949,data/SPY/2025-04-16.json
SPY,2025-04-15 15:25:00,US/Eastern,538.53,538.53,537.74,538.3434,551901,data/SPY/2025-04-16.json
SPY,2025-04-15 15:30:00,US/Eastern,538.36,538.685,538.05,538.26,693687,data/SPY/2025-04-16.json
SPY,2025-04-15 15:35:00,US/Eastern,538.2,538.65,537.8019,537.95,663246,data/SPY/2025-04-16.json
SPY,2025-04-15 15:40:00,US/Eastern,537.93,538.39,537.8,538.13,440921,data/SPY/2025-04-16.json
SPY,2025-04-15 15:45:00,US/Eastern,538.14,538.22,537.14,537.76,1154593,data/SPY/2025-04-16.json
SPY,2025-04-15 15:50:00,US/Eastern,537.77,538.73,537.55,538.32,1573623,data/SPY/2025-04-16.json
SPY,2025-04-15 15:55:00,US/Eastern,538.32,538.35,537.4,537.72,3457262,data/SPY/2025-04-16.json
SPY,2025-04-15 16:00:00,US/Eastern,537.71,538.8024,537.55,538.09,3711387,data/SPY/2025-04-16.json
SPY,2025-04-16 11:45:00,US/Eastern,533.28,533.4399,532.6,532.65,310735,data/SPY/2025-04-17.json
SPY,2025-04-16 11:50:00,US/Eastern,532.6403,532.86,532.03,532.14,1684959,data/SPY/2025-04-17.json
SPY,2025-04-16 11:55:00,US/Eastern,532.155,532.37,531.38,531.71,455545,data/SPY/2025-04-17.json
SPY,2025-04-16 12:00:00,US/Eastern,531.73,531.87,531.17,531.78,431711,data/SPY/2025-04-17.json
SPY,2025-04-16 12:05:00,US/Eastern,531.78,531.78,530.765,531.45,628095,data/SPY/2025-04-17.json
SPY,2025-04-16 12:10:00,US/Eastern,531.44,531.86,531.22,531.49,514534,data/SPY/2025-04-17.json
SPY,2025-04-16 12:15:00,US/Eastern,531.5,531.76,531.12,531.48,281472,data/SPY/2025-04-17.json
SPY,2025-04-16 12:20:00,US/Eastern,531.44,531.55,530.9301,531.47,302046,data/SPY/2025-04-17.json
SPY,2025-04-16 12:25:00,US/Eastern,531.47,531.8,531.25,531.505,242074,data/SPY/2025-04-17.json
SPY,2025-04-16 12:30:00,US/Eastern,531.5,532.07,531.3001,532.02,965976,data/SPY/2025-04-17.json
SPY,2025-04-16 12:35:00,US/Eastern,532.03,532.12,530.79,530.95,468519,data/SPY/2025-04-17.json
SPY,2025-04-16 12:40:00,US/Eastern,530.92,531.55,530.53,531.49,619773,data/SPY/2025-04-17.json
SPY,2025-04-16 12:45:00,US/Eastern,531.49,531.58,530.725,530.99,598249,data/SPY/2025-04-17.json
SPY,2025-04-16 12:50:00,US/Eastern,531.01,531.19,530.6747,531.12,225076,data/SPY/2025-04-17.json
SPY,2025-04-16 12:55:00,US/Eastern,531.12,531.27,530.76,530.89,238720,data/SPY/2025-04-17.json
SPY,2025-04-16 13:00:00,US/Eastern,530.93,531.32,530.44,530.64,325002,data/SPY/2025-04-17.json
SPY,2025-04-16 13:05:00,US/Eastern,530.61,531.27,530.36,530.57,323356,data/SPY/2025-04-17.json
SPY,2025-04-16 13:10:00,US/Eastern,530.565,530.825,530.22,530.54,433642,data/SPY/2025-04-17.json
SPY,2025-04-16 13:15:00,US/Eastern,530.58,531.5663,530.545,531.4,283198,data/SPY/2025-04-17.json
SPY,2025-04-16 13:20:00,US/Eastern,531.3984,531.71,530.66,530.8463,350089,data/SPY/2025-04-17.json
SPY,2025-04-16 13:25:00,US/Eastern,530.83,531.6199,530.716,531.5295,260757,data/SPY/2025-04-17.json
SPY,2025-04-16 13:30:00,US/Eastern,531.55,531.62,528.38,528.46,1637532,data/SPY/2025-04-17.json
SPY,2025-04-16 13:35:00,US/Eastern,528.49,529.37,527.98,528.26,876702,data/SPY/2025-04-17.json
SPY,2025-04-16 13:40:00,US/Eastern,528.27,528.28,526.74,527.265,1268530,data/SPY/2025-04-17.json
SPY,2025-04-16 13:45:00,US/Eastern,527.25,527.25,525.66,526.07,1259396,data/SPY/2025-04-17.json
SPY,2025-04-16 13:50:00,US/Eastern,526.07,526.705,525.26,525.66,1496558,data/SPY/2025-04-17.json
SPY,2025-04-16 13:55:00,US/Eastern,525.65,526.07,523.94,524.1,1449387,data/SPY/2025-04-17.json
SPY,2025-04-16 14:00:00,US/Eastern,524.1,525.98,524.065,525.35,1555439,data/SPY/2025-04-17.json
SPY,2025-04-16 14:05:00,US/Eastern,525.38,526.04,524.72,525.8,852778,data/SPY/2025-04-17.json
SPY,2025-04-16 14:10:00,US/Eastern,525.82,526.32,525.33,526.085,604196,data/SPY/2025-04-17.json
SPY,2025-04-16 14:15:00,US/Eastern,526.11,526.32,524.69,525.12,702058,data/SPY/2025-04-17.json
SPY,2025-04-16 14:20:00,US/Eastern,525.09,526.57,524.72,526.28,772835,data/SPY/2025-04-17.json
SPY,2025-04-16 14:25:00,US/Eastern,526.25,526.8398,525.85,526,797236,data/SPY/2025-04-17.json
SPY,2025-04-16 14:30:00,US/Eastern,526,537.8854,525.3204,525.49,615058,data/SPY/2025-04-17.json
SPY,2025-04-16 14:35:00,US/Eastern,525.44,525.51,524.07,524.1356,671822,data/SPY/2025-04-17.json
SPY,2025-04-16 14:40:00,US/Eastern,524.09,524.55,523.65,523.9499,1394200,data/SPY/2025-04-17.json
SPY,2025-04-16 14:45:00,US/Eastern,523.93,524.3,523.64,523.856,463506,data/SPY/2025-04-17.json
SPY,2025-04-16 14:50:00,US/Eastern,523.82,523.88,523.11,523.18,800298,data/SPY/2025-04-17.json
SPY,2025-04-16 14:55:00,US/Eastern,523.23,523.77,522.71,522.84,740133,data/SPY/2025-04-17.json
SPY,2025-04-16 15:00:00,US/Eastern,522.83,523.29,522,522.21,1020252,data/SPY/2025-04-17.json
SPY,2025-04-16 15:05:00,US/Eastern,522.23,522.66,521.5701,521.7199,1107311,data/SPY/2025-04-17.json
SPY,2025-04-16 15:10:00,US/Eastern,521.715,522.57,520.84,521.98,1581692,data/SPY/2025-04-17.json
SPY,2025-04-16 15:15:00,US/Eastern,521.995,522.35,521.2,521.2,1043476,data/SPY/2025-04-17.json
SPY,2025-04-16 15:20:00,US/Eastern,521.1975,521.46,520.56,520.7327,955251,data/SPY/2025-04-17.json
SPY,2025-04-16 15:25:00,US/Eastern,520.71,520.93,520.29,520.665,1081422,data/SPY/2025-04-17.json
SPY,2025-04-16 15:30:00,US/Eastern,520.69,522.3001,520.69,521.83,1338810,data/SPY/2025-04-17.json
SPY,2025-04-16 15:35:00,US/Eastern,521.81,522.2701,521.25,522.13,1512346,data/SPY/2025-04-17.json
SPY,2025-04-16 15:40:00,US/Eastern,522.14,523,521.925,522.46,1455552,data/SPY/2025-04-17.json
SPY,2025-04-16 15:45:00,US/Eastern,522.45,523.0901,522.11,522.91,1689868,data/SPY/2025-04-17.json
SPY,2025-04-16 15:50:00,US/Eastern,522.93,525.91,522.93,525.52,3204801,data/SPY/2025-04-17.json
SPY,2025-04-16 15:55:00,US/Eastern,525.49,526.17,524.16,525.73,4698159,data/SPY/2025-04-17.json
SPY,2025-04-16 16:00:00,US/Eastern,525.73,537.8854,525.28,526.44,4473448,data/SPY/2025-04-17.json
SPY,2025-04-17 11:40:00,US/Eastern,528.0001,528.1425,527,527.1,227983,data/SPY/2025-04-18.json
SPY,2025-04-17 11:45:00,US/Eastern,527.12,527.86,526.73,526.99,359840,data/SPY/2025-04-18.json
SPY,2025-04-17 11:45:00,US/Eastern,527.12,527.86,526.73,526.99,359840,data/SPY/2025-04-21.json
SPY,2025-04-17 11:50:00,US/Eastern,527,528.03,526.48,526.76,379491,data/SPY/2025-04-18.json
SPY,2025-04-17 11:50:00,US/Eastern,527,528.03,526.48,526.76,379491,data/SPY/2025-04-21.json
SPY,2025-04-17 11:55:00,US/Eastern,526.73,527.6328,526.66,526.76,304031,data/SPY/2025-04-18.json
SPY,2025-04-17 11:55:00,US/Eastern,526.73,527.6328,526.66,526.76,304031,data/SPY/2025-04-21.json
SPY,2025-04-17 12:00:00,US/Eastern,526.76,528.22,526.43,526.52,627443,data/SPY/2025-04-18.json
SPY,2025-04-17 12:00:00,US/Eastern,526.76,528.22,526.43,526.52,627443,data/SPY/2025-04-21.json
SPY,2025-04-17 12:05:00,US/Eastern,526.5,528.85,526.22,528.2159,1926142,data/SPY/2025-04-18.json
SPY,2025-04-17 12:05:00,US/Eastern,526.5,528.85,526.22,528.2159,1926142,data/SPY/2025-04-21.json
SPY,2025-04-17 12:10:00,US/Eastern,528.23,528.92,526.285,527.91,1701456,data/SPY/2025-04-18.json
SPY,2025-04-17 12:10:00,US/Eastern,528.23,528.92,526.285,527.91,1701456,data/SPY/2025-04-21.json
SPY,2025-04-17 12:15:00,US/Eastern,527.98,529.41,527.32,529.15,1049598,data/SPY/2025-04-18.json
SPY,2025-04-17 12:15:00,US/Eastern,527.98,529.41,527.32,529.15,1049598,data/SPY/2025-04-21.json
SPY,2025-04-17 12:20:00,US/Eastern,529.17,529.63,528.54,529.07,608448,data/SPY/2025-04-18.json
SPY,2025-04-17 12:20:00,US/Eastern,529.17,529.63,528.54,529.07,608448,data/SPY/2025-04-21.json
SPY,2025-04-17 12:25:00,US/Eastern,529.07,529.87,528.83,529.45,540297,data/SPY/2025-04-18.json
SPY,2025-04-17 12:25:00,US/Eastern,529.07,529.87,528.83,529.45,540297,data/SPY/2025-04-21.json
SPY,2025-04-17 12:30:00,US/Eastern,529.45,530.1,528.93,529.81,646399,data/SPY/2025-04-18.json
SPY,2025-04-17 12:30:00,US/Eastern,529.45,530.1,528.93,529.81,646399,data/SPY/2025-04-21.json
SPY,2025-04-17 12:35:00,US/Eastern,529.82,530.26,528.81,529.0099,637867,data/SPY/2025-04-18.json
SPY,2025-04-17 12:35:00,US/Eastern,529.82,530.26,528.81,529.0099,637867,data/SPY/2025-04-21.json
SPY,2025-04-17 12:40:00,US/Eastern,529,529.39,527.85,528.125,866367,data/SPY/2025-04-18.json
SPY,2025-04-17 12:40:00,US/Eastern,529,529.39,527.85,528.125,866367,data/SPY/2025-04-21.json
SPY,2025-04-17 12:45:00,US/Eastern,528.13,529.02,527.77,528.85,446856,data/SPY/2025-04-18.json
SPY,2025-04-17 12:45:00,US/Eastern,528.13,529.02,527.77,528.85,446856,data/SPY/2025-04-21.json
SPY,2025-04-17 12:50:00,US/Eastern,528.83,529.95,528.83,529.8,364396,data/SPY/2025-04-18.json
SPY,2025-04-17 12:50:00,US/Eastern,528.83,529.95,528.83,529.8,364396,data/SPY/2025-04-21.json
SPY,2025-04-17 12:55:00,US/Eastern,529.81,530.41,529.55,529.9105,470362,data/SPY/2025-04-18.json
SPY,2025-04-17 12:55:00,US/Eastern,529.81,530.41,529.55,529.9105,470362,data/SPY/2025-04-21.json
SPY,2025-04-17 13:00:00,US/Eastern,529.92,530.3386,529.24,529.58,274786,data/SPY/2025-04-18.json
SPY,2025-04-17 13:00:00,US/Eastern,529.92,530.3386,529.24,529.58,274786,data/SPY/2025-04-21.json
SPY,2025-04-17 13:05:00,US/Eastern,529.61,529.87,529.1857,529.66,480134,data/SPY/2025-04-18.json
SPY,2025-04-17 13:05:00,US/Eastern,529.61,529.87,529.1857,529.66,480134,data/SPY/2025-04-21.json
SPY,2025-04-17 13:10:00,US/Eastern,529.65,529.71,528.6203,528.78,239577,data/SPY/2025-04-18.json
SPY,2025-04-17 13:10:00,US/Eastern,529.65,529.71,528.6203,528.78,239577,data/SPY/2025-04-21.json
SPY,2025-04-17 13:15:00,US/Eastern,528.8,529.01,528.05,528.375,289134,data/SPY/2025-04-18.json
SPY,2025-04-17 13:15:00,US/Eastern,528.8,529.01,528.05,528.375,289134,data/SPY/2025-04-21.json
SPY,2025-04-17 13:20:00,US/Eastern,528.42,528.45,527.64,528.06,345968,data/SPY/2025-04-18.json
SPY,2025-04-17 13:20:00,US/Eastern,528.42,528.45,527.64,528.06,345968,data/SPY/2025-04-21.json
SPY,2025-04-17 13:25:00,US/Eastern,528.04,528.5,527.61,527.68,270784,data/SPY/2025-04-18.json
SPY,2025-04-17 13:25:00,US/Eastern,528.04,528.5,527.61,527.68,270784,data/SPY/2025-04-21.json
SPY,2025-04-17 13:30:00,US/Eastern,527.69,528.82,527.67,528.73,272908,data/SPY/2025-04-18.json
SPY,2025-04-17 13:30:00,US/Eastern,527.69,528.82,527.67,528.73,272908,data/SPY/2025-04-21.json
SPY,2025-04-17 13:35:00,US/Eastern,528.71,528.97,528.45,528.96,223519,data/SPY/2025-04-18.json
SPY,2025-04-17 13:35:00,US/Eastern,528.71,528.97,528.45,528.96,223519,data/SPY/2025-04-21.json
SPY,2025-04-17 13:40:00,US/Eastern,528.94,530.04,527.73,528.47,1399259,data/SPY/2025-04-18.json
SPY,2025-04-17 13:40:00,US/Eastern,528.94,530.04,527.73,528.47,1399259,data/SPY/2025-04-21.json
SPY,2025-04-17 13:45:00,US/Eastern,528.44,530.05,528.39,529.08,514271,data/SPY/2025-04-18.json
SPY,2025-04-17 13:45:00,US/Eastern,528.44,530.05,528.39,529.08,514271,data/SPY/2025-04-21.json
SPY,2025-04-17 13:50:00,US/Eastern,529.08,530.15,529.01,529.81,784316,data/SPY/2025-04-18.json
SPY,2025-04-17 13:50:00,US/Eastern,529.08,530.15,529.01,529.81,784316,data/SPY/2025-04-21.json
SPY,2025-04-17 13:55:00,US/Eastern,529.76,530.3285,529.5,529.57,521742,data/SPY/2025-04-18.json
SPY,2025-04-17 13:55:00,US/Eastern,529.76,530.3285,529.5,529.57,521742,data/SPY/2025-04-21.json
SPY,2025-04-17 14:00:00,US/Eastern,529.5796,530.48,529.36,530.4003,739255,data/SPY/2025-04-18.json
SPY,2025-04-17 14:00:00,US/Eastern,529.5796,530.48,529.36,530.4003,739255,data/SPY/2025-04-21.json
SPY,2025-04-17 14:05:00,US/Eastern,530.4263,530.7798,530.21,530.6,522295,data/SPY/2025-04-18.json
