symbol,timestamp,timezone,open,high,low,close,volume,source_path
SPY,2025-04-11 15:15:00,US/Eastern,535.06,535.24,533.645,534.96,854559,data/SPY/2025-04-14.json
SPY,2025-04-11 15:20:00,US/Eastern,534.99,535.64,534.415,535.21,800202,data/SPY/2025-04-14.json
SPY,2025-04-11 15:25:00,US/Eastern,535.1929,535.68,534.3938,534.74,803202,data/SPY/2025-04-14.json
SPY,2025-04-11 15:30:00,US/Eastern,534.67,535.16,533.93,534.9899,927674,data/SPY/2025-04-14.json
SPY,2025-04-11 15:35:00,US/Eastern,534.99,534.99,533.48,534.62,1180305,data/SPY/2025-04-14.json
SPY,2025-04-11 15:40:00,US/Eastern,534.55,535.16,534.2501,534.91,1227084,data/SPY/2025-04-14.json
SPY,2025-04-11 15:45:00,US/Eastern,534.9,535.1,534.03,534.62,1301229,data/SPY/2025-04-14.json
SPY,2025-04-11 15:50:00,US/Eastern,534.59,535.45,533.96,534.83,3265758,data/SPY/2025-04-14.json
SPY,2025-04-11 15:55:00,US/Eastern,534.81,535.28,533.75,533.98,6509575,data/SPY/2025-04-14.json
SPY,2025-04-11 16:00:00,US/Eastern,533.98,534.54,525.0189,534.4,5269843,data/SPY/2025-04-14.json
SPY,2025-04-11 16:05:00,US/Eastern,534.4586,534.58,525.0189,534.15,1620844,data/SPY/2025-04-14.json
SPY,2025-04-11 16:10:00,US/Eastern,533.94,534.5116,533.94,534.48,4793112,data/SPY/2025-04-14.json
SPY,2025-04-11 16:15:00,US/Eastern,534.5,534.94,533.94,534.6009,2409747,data/SPY/2025-04-14.json
SPY,2025-04-11 16:20:00,US/Eastern,534.64,534.66,533.9,534.11,116141,data/SPY/2025-04-14.json
SPY,2025-04-11 16:25:00,US/Eastern,534.14,534.75,534.111,534.57,32937,data/SPY/2025-04-14.json
SPY,2025-04-11 16:30:00,US/Eastern,534.59,534.76,534.065,534.495,1018548,data/SPY/2025-04-14.json
SPY,2025-04-11 16:35:00,US/Eastern,534.5,534.61,534.38,534.575,18185,data/SPY/2025-04-14.json
SPY,2025-04-11 16:40:00,US/Eastern,534.6,534.77,525.0189,534.67,577242,data/SPY/2025-04-14.json
SPY,2025-04-11 16:45:00,US/Eastern,534.7,568.0264,521.9984,534.8199,137322,data/SPY/2025-04-14.json
SPY,2025-04-11 16:50:00,US/Eastern,534.75,568.0264,516.4665,534.55,46658,data/SPY/2025-04-14.json
SPY,2025-04-11 16:55:00,US/Eastern,534.54,568.0264,510.0177,534.35,53707,data/SPY/2025-04-14.json
SPY,2025-04-11 17:00:00,US/Eastern,534.3499,564.5945,506.2749,534.06,421284,data/SPY/2025-04-14.json
SPY,2025-04-11 17:05:00,US/Eastern,534.025,564.5945,506.2749,534.26,8800,data/SPY/2025-04-14.json
SPY,2025-04-11 17:10:00,US/Eastern,534.16,534.4,534.15,534.375,7772,data/SPY/2025-04-14.json
SPY,2025-04-11 17:15:00,US/Eastern,534.375,534.43,534.37,534.4,12459,data/SPY/2025-04-14.json
SPY,2025-04-11 17:20:00,US/Eastern,534.395,534.51,534.38,534.4611,14436,data/SPY/2025-04-14.json
SPY,2025-04-11 17:25:00,US/Eastern,534.48,534.49,534.37,534.37,8127,data/SPY/2025-04-14.json
SPY,2025-04-11 17:30:00,US/Eastern,534.39,534.41,533.97,533.9999,21282,data/SPY/2025-04-14.json
SPY,2025-04-11 17:35:00,US/Eastern,534,534,533.96,533.98,9273,data/SPY/2025-04-14.json
SPY,2025-04-11 17:40:00,US/Eastern,533.97,534,533.94,533.98,7060,data/SPY/2025-04-14.json
SPY,2025-04-11 17:45:00,US/Eastern,533.9705,534.3,533.9,533.97,10054,data/SPY/2025-04-14.json
SPY,2025-04-11 17:50:00,US/Eastern,533.97,534.23,533.83,533.985,4808,data/SPY/2025-04-14.json
SPY,2025-04-11 17:55:00,US/Eastern,533.94,534.12,533.87,534,2984,data/SPY/2025-04-14.json
SPY,2025-04-11 18:00:00,US/Eastern,533.95,534.1,533.89,533.89,6689,data/SPY/2025-04-14.json
SPY,2025-04-11 18:05:00,US/Eastern,533.9,534.09,533.89,533.9501,4855,data/SPY/2025-04-14.json
SPY,2025-04-11 18:10:00,US/Eastern,533.9508,534.1,533.9,533.98,2390,data/SPY/2025-04-14.json
SPY,2025-04-11 18:15:00,US/Eastern,534,534.1,533.98,534.095,7726,data/SPY/2025-04-14.json
SPY,2025-04-11 18:20:00,US/Eastern,534.09,534.09,533.85,533.875,29444,data/SPY/2025-04-14.json
SPY,2025-04-11 18:25:00,US/Eastern,533.89,534,533.8501,533.88,13025,data/SPY/2025-04-14.json
SPY,2025-04-11 18:30:00,US/Eastern,533.94,533.97,533.87,533.87,1378794,data/SPY/2025-04-14.json
SPY,2025-04-11 18:35:00,US/Eastern,533.925,533.98,533.85,533.92,1615,data/SPY/2025-04-14.json
SPY,2025-04-11 18:40:00,US/Eastern,533.98,533.98,533.85,533.9,723,data/SPY/2025-04-14.json
SPY,2025-04-11 18:45:00,US/Eastern,533.87,533.97,533.81,533.83,8830,data/SPY/2025-04-14.json
SPY,2025-04-11 18:50:00,US/Eastern,533.83,533.84,533.68,533.8,2202,data/SPY/2025-04-14.json
SPY,2025-04-11 18:55:00,US/Eastern,533.8,533.8,533.66,533.685,6637,data/SPY/2025-04-14.json
SPY,2025-04-11 19:00:00,US/Eastern,533.6997,533.7,533.67,533.68,6115,data/SPY/2025-04-14.json
SPY,2025-04-11 19:05:00,US/Eastern,533.6999,533.75,533.66,533.72,1812,data/SPY/2025-04-14.json
